Post code,Suburb,State,State_code,Latitude,Longitude
3000,Melbourne,Victoria,VIC,-37.814,144.9633
3001,Melbourne,Victoria,VIC,-37.814,144.9633
3002,East Melbourne,Victoria,VIC,-37.8167,144.9879
3003,West Melbourne,Victoria,VIC,-37.807756,144.924599
3004,St Kilda Road Central,Victoria,VIC,-37.814,144.9633
3004,Melbourne,Victoria,VIC,-37.814,144.9633
3004,St Kilda Road Melbourne,Victoria,VIC,-37.814,144.9633
3005,World Trade Centre,Victoria,VIC,-37.8152,144.9632
3006,Southbank,Victoria,VIC,-37.825125,144.964444
3006,South Wharf,Victoria,VIC,-37.8253,144.9522
3008,Docklands,Victoria,VIC,-37.817830,144.942101
3010,University Of Melbourne,Victoria,VIC,-37.7958,144.9612
3011,Footscray,Victoria,VIC,-37.8,144.9
3011,Seddon West,Victoria,VIC,-37.7995,144.8963
3011,Seddon,Victoria,VIC,-37.8061,144.8907
3012,Tottenham,Victoria,VIC,-37.7985,144.8626
3012,Kingsville,Victoria,VIC,-37.8082,144.8791
3012,Maidstone,Victoria,VIC,-37.7803,144.8735
3012,Brooklyn,Victoria,VIC,-37.8161,144.8415
3012,West Footscray,Victoria,VIC,-37.7975,144.8773
3013,Yarraville,Victoria,VIC,-37.817607,144.882459
3013,Yarraville West,Victoria,VIC,-37.8249,144.8708
3015,Spotswood,Victoria,VIC,-37.8298,144.8852
3015,South Kingsville,Victoria,VIC,-37.8302,144.8709
3015,Newport,Victoria,VIC,-37.8443,144.8848
3016,Williamstown,Victoria,VIC,-37.857,144.8977
3016,Williamstown North,Victoria,VIC,-37.8552,144.8826
3018,Seaholme,Victoria,VIC,-37.864,144.845
3018,Altona,Victoria,VIC,-37.861756,144.819286
3019,Braybrook,Victoria,VIC,-37.7867,144.8548
3019,Robinson,Victoria,VIC,-37.7867,144.8548
3020,Sunshine North,Victoria,VIC,-37.764439,144.836992
3020,Sunshine West,Victoria,VIC,-37.796807,144.811673
3020,Sunshine,Victoria,VIC,-37.7833,144.8333
3020,Albion,Victoria,VIC,-37.776730,144.817630
3020,Glengala,Victoria,VIC,-37.775,144.8333
3021,St Albans,Victoria,VIC,-37.745,144.8005
3021,Albanvale,Victoria,VIC,-37.7461,144.7686
3021,Kings Park,Victoria,VIC,-37.734,144.7777
3021,Kealba,Victoria,VIC,-37.7371,144.8283
3022,Deer Park East,Victoria,VIC,-37.7764,144.8016
3022,Ardeer,Victoria,VIC,-37.7759,144.8014
3023,Deer Park,Victoria,VIC,-37.7667,144.7833
3023,Cairnlea,Victoria,VIC,-37.7593,144.7878
3023,Caroline Springs,Victoria,VIC,-37.7412,144.7363
3023,Burnside Heights,Victoria,VIC,-37.7269,144.7523
3023,Burnside,Victoria,VIC,-37.7494,144.753
3023,Ravenhall,Victoria,VIC,-37.7655,144.751
3023,Deer Park North,Victoria,VIC,-37.7541,144.7651
3024,Wyndham Vale,Victoria,VIC,-37.8415,144.541
3024,Mount Cottrell,Victoria,VIC,-37.8167,144.5833
3024,Mambourin,Victoria,VIC,-37.8755,144.5032
3025,Altona North,Victoria,VIC,-37.8349,144.8474
3025,Altona East,Victoria,VIC,-37.8349,144.8474
3025,Altona Gate,Victoria,VIC,-37.8349,144.8474
3026,Laverton North,Victoria,VIC,-37.8205,144.8159
3027,Williams Landing,Victoria,VIC,-37.8619,144.7437
3028,Laverton,Victoria,VIC,-37.862,144.7698
3028,Seabrook,Victoria,VIC,-37.8809,144.7587
3028,Altona Meadows,Victoria,VIC,-37.8841,144.7837
3029,Hoppers Crossing,Victoria,VIC,-37.8826,144.7003
3029,Tarneit,Victoria,VIC,-37.8667,144.6667
3029,Truganina,Victoria,VIC,-37.8167,144.75
3030,Derrimut,Victoria,VIC,-37.7924,144.7699
3030,Quandong,Victoria,VIC,-37.8139,144.4951
3030,Werribee South,Victoria,VIC,-37.9475,144.7167
3030,Werribee,Victoria,VIC,-37.9,144.6667
3030,Cocoroc,Victoria,VIC,-37.9728,144.5643
3030,Point Cook,Victoria,VIC,-37.9148,144.7509
3031,Kensington,Victoria,VIC,-37.7833,144.9333
3031,Flemington,Victoria,VIC,-37.7882,144.93
3032,Travancore,Victoria,VIC,-37.7808,144.9354
3032,Ascot Vale,Victoria,VIC,-37.7833,144.9167
3032,Highpoint City,Victoria,VIC,-37.7747,144.8999
3032,Maribyrnong,Victoria,VIC,-37.7833,144.8833
3033,Keilor East,Victoria,VIC,-37.7326,144.865
3034,Avondale Heights,Victoria,VIC,-37.7616,144.8626
3036,Keilor North,Victoria,VIC,-37.6963,144.8047
3036,Keilor,Victoria,VIC,-37.7167,144.8333
3037,Hillside,Victoria,VIC,-37.6905,144.7417
3037,Delahey,Victoria,VIC,-37.7198,144.7773
3037,Calder Park,Victoria,VIC,-37.6798,144.7611
3037,Taylors Hill,Victoria,VIC,-37.7099,144.7548
3037,Sydenham,Victoria,VIC,-37.7,144.7667
3038,Keilor Lodge,Victoria,VIC,-37.7,144.8033
3038,Watergardens,Victoria,VIC,-37.6986,144.7863
3038,Taylors Lakes,Victoria,VIC,-37.6986,144.7863
3038,Keilor Downs,Victoria,VIC,-37.7234,144.8084
3039,Moonee Ponds,Victoria,VIC,-37.7667,144.9167
3040,Aberfeldie,Victoria,VIC,-37.7596,144.8974
3040,Essendon,Victoria,VIC,-37.7667,144.9167
3040,Essendon West,Victoria,VIC,-37.7576,144.879
3041,Strathmore Heights,Victoria,VIC,-37.7133,144.8969
3041,Strathmore,Victoria,VIC,-37.6333,142.4833
3041,Essendon Fields,Victoria,VIC,-37.7245,144.8989
3041,Essendon North,Victoria,VIC,-37.7422,144.9055
3041,Cross Keys,Victoria,VIC,-37.7133,144.8969
3042,Niddrie,Victoria,VIC,-37.7375,144.8921
3042,Airport West,Victoria,VIC,-37.7247,144.8813
3042,Niddrie North,Victoria,VIC,-37.7311,144.8867
3042,Keilor Park,Victoria,VIC,-37.7203,144.8542
3043,Tullamarine,Victoria,VIC,-37.7013,144.881
3043,Gladstone Park,Victoria,VIC,-37.6874,144.8868
3043,Gowanbrae,Victoria,VIC,-37.7082,144.8908
3044,Pascoe Vale,Victoria,VIC,-37.7333,144.9333
3044,Pascoe Vale South,Victoria,VIC,-37.7397,144.9461
3045,Melbourne Airport,Victoria,VIC,-37.6743,144.8518
3046,Oak Park,Victoria,VIC,-37.7184,144.9195
3046,Hadfield,Victoria,VIC,-37.7073,144.9416
3046,Glenroy,Victoria,VIC,-37.7,144.9333
3047,Jacana,Victoria,VIC,-37.6878,144.9111
3047,Dallas,Victoria,VIC,-37.6708,144.9354
3047,Broadmeadows,Victoria,VIC,-37.6802,144.9188
3048,Coolaroo,Victoria,VIC,-37.6568,144.9346
3048,Meadow Heights,Victoria,VIC,-37.6512,144.9186
3049,Attwood,Victoria,VIC,-37.6696,144.8868
3049,Westmeadows,Victoria,VIC,-37.676,144.887
3050,Royal Melbourne Hospital,Victoria,VIC,-37.7981,144.9555
3051,North Melbourne,Victoria,VIC,-37.8,144.9667
3051,Hotham Hill,Victoria,VIC,-37.7984,144.9449
3052,Parkville,Victoria,VIC,-37.7833,144.95
3052,Melbourne University,Victoria,VIC,-37.7603,144.9502
3053,Carlton,Victoria,VIC,-37.8,144.9667
3053,Carlton South,Victoria,VIC,-37.8004,144.9681
3054,Princes Hill,Victoria,VIC,-37.7818,144.9666
3054,Carlton North,Victoria,VIC,-37.7833,144.9667
3055,Brunswick West,Victoria,VIC,-37.7646,144.9438
3055,Moonee Vale,Victoria,VIC,-37.7603,144.9502
3055,Brunswick South,Victoria,VIC,-37.7603,144.9502
3055,Moreland West,Victoria,VIC,-37.7603,144.9502
3056,Brunswick,Victoria,VIC,-37.7667,144.9667
3056,Brunswick Lower,Victoria,VIC,-37.7667,144.9667
3056,Brunswick North,Victoria,VIC,-37.7667,144.9667
3057,Brunswick East,Victoria,VIC,-37.7725,144.9724
3057,Sumner,Victoria,VIC,-37.7603,144.9502
3058,Coburg,Victoria,VIC,-37.75,144.9667
3058,Batman,Victoria,VIC,-37.75,144.9667
3058,Coburg North,Victoria,VIC,-37.7287,144.9613
3058,Merlynston,Victoria,VIC,-37.7603,144.9502
3058,Moreland,Victoria,VIC,-37.7603,144.9502
3059,Greenvale,Victoria,VIC,-37.6333,144.8667
3060,Fawkner,Victoria,VIC,-37.7167,144.9667
3061,Campbellfield,Victoria,VIC,-37.6833,144.95
3062,Somerton,Victoria,VIC,-37.65,144.9333
3063,Oaklands Junction,Victoria,VIC,-37.615,144.8434
3063,Yuroke,Victoria,VIC,-37.5911,144.8782
3064,Roxburgh Park,Victoria,VIC,-37.6258,144.9255
3064,Kalkallo,Victoria,VIC,-37.5333,144.95
3064,Donnybrook,Victoria,VIC,-37.5333,144.9833
3064,Mickleham,Victoria,VIC,-37.5366,144.902
3064,Craigieburn,Victoria,VIC,-37.6,144.95
3065,Fitzroy,Victoria,VIC,-37.7984,144.9783
3066,Collingwood,Victoria,VIC,-37.8,144.9833
3066,Collingwood North,Victoria,VIC,-37.8,144.9833
3067,Abbotsford,Victoria,VIC,-37.8,145
3068,Clifton Hill,Victoria,VIC,-37.7904,144.9975
3068,Fitzroy North,Victoria,VIC,-37.7886,144.9788
3070,Northcote,Victoria,VIC,-37.7667,145
3070,Northcote South,Victoria,VIC,-37.7667,145
3071,Thornbury,Victoria,VIC,-37.75,145
3072,Regent West,Victoria,VIC,-37.7241,145.0179
3072,Preston,Victoria,VIC,-37.75,145.0167
3072,Preston South,Victoria,VIC,-37.7241,145.0179
3072,Gilberton,Victoria,VIC,-37.75,145.0167
3072,Northland Centre,Victoria,VIC,-37.7241,145.0179
3072,Preston Lower,Victoria,VIC,-37.75,145.0167
3072,Preston West,Victoria,VIC,-37.75,145.0167
3073,Keon Park,Victoria,VIC,-37.7,145.0167
3073,Reservoir,Victoria,VIC,-37.7167,145
3074,Thomastown,Victoria,VIC,-37.6833,145.0167
3075,Lalor,Victoria,VIC,-37.6667,145.0167
3076,Epping,Victoria,VIC,-37.65,145.0333
3076,Epping Dc,Victoria,VIC,-37.6307,145.006
3078,Alphington,Victoria,VIC,-37.7804,145.0309
3078,Fairfield,Victoria,VIC,-37.7798,145.0176
3079,Ivanhoe East,Victoria,VIC,-37.7832,145.0525
3079,Ivanhoe,Victoria,VIC,-37.769,145.0431
3079,Ivanhoe North,Victoria,VIC,-37.769,145.0431
3081,Heidelberg Heights,Victoria,VIC,-37.7431,145.057
3081,Heidelberg West,Victoria,VIC,-37.75,145.0333
3081,Bellfield,Victoria,VIC,-37.7531,145.0385
3081,Heidelberg Rgh,Victoria,VIC,-37.743,145.0464
3082,Mill Park,Victoria,VIC,-37.6667,145.0667
3083,Kingsbury,Victoria,VIC,-37.7141,145.0351
3083,Bundoora,Victoria,VIC,-37.6982,145.0597
3083,La Trobe University,Victoria,VIC,-37.7062,145.0474
3084,Rosanna,Victoria,VIC,-37.7396,145.0697
3084,Viewbank,Victoria,VIC,-37.7399,145.0932
3084,Heidelberg,Victoria,VIC,-37.75,145.0667
3084,Eaglemont,Victoria,VIC,-37.7638,145.0638
3084,Banyule,Victoria,VIC,-37.7464,145.0771
3085,Macleod,Victoria,VIC,-37.7204,145.0698
3085,Yallambie,Victoria,VIC,-37.7251,145.0935
3085,Macleod West,Victoria,VIC,-37.7228,145.0817
3086,La Trobe University,Victoria,VIC,-37.7173,145.0826
3087,Watsonia,Victoria,VIC,-37.7167,145.0833
3087,Watsonia North,Victoria,VIC,-37.6998,145.0847
3088,Briar Hill,Victoria,VIC,-37.7167,145.1167
3088,Saint Helena,Victoria,VIC,-37.7,145.1333
3088,Greensborough,Victoria,VIC,-37.7046,145.103
3088,St Helena,Victoria,VIC,-37.6895,145.1296
3089,Diamond Creek,Victoria,VIC,-37.6667,145.15
3090,Plenty,Victoria,VIC,-37.6667,145.1167
3091,Yarrambat,Victoria,VIC,-37.6375,145.1349
3093,Lower Plenty,Victoria,VIC,-37.7333,145.1167
3094,Montmorency,Victoria,VIC,-37.7167,145.1167
3095,Research,Victoria,VIC,-37.7,145.1833
3095,Eltham,Victoria,VIC,-37.7333,145.15
3095,Eltham North,Victoria,VIC,-37.7,145.15
3096,Wattle Glen,Victoria,VIC,-37.6667,145.1833
3097,Bend Of Islands,Victoria,VIC,-37.7008,145.2848
3097,Kangaroo Ground,Victoria,VIC,-37.6892,145.2317
3097,Watsons Creek,Victoria,VIC,-37.6833,145.2333
3099,Nutfield,Victoria,VIC,-37.6167,145.1833
3099,Hurstbridge,Victoria,VIC,-37.6416,145.1941
3099,Cottles Bridge,Victoria,VIC,-37.6333,145.2167
3099,Strathewen,Victoria,VIC,-37.55,145.2667
3099,Arthurs Creek,Victoria,VIC,-37.5833,145.2
3101,Kew,Victoria,VIC,-37.8064,145.0309
3101,Cotham,Victoria,VIC,-37.8064,145.0309
3102,Kew East,Victoria,VIC,-37.7976,145.0538
3103,Balwyn,Victoria,VIC,-37.8117,145.081
3103,Deepdene,Victoria,VIC,-37.8167,145.0667
3103,Stradbroke Park,Victoria,VIC,-37.8117,145.081
3103,Balwyn East,Victoria,VIC,-37.8117,145.081
3104,Balwyn North,Victoria,VIC,-37.7909,145.0939
3104,Greythorn,Victoria,VIC,-37.7909,145.0939
3105,Bulleen,Victoria,VIC,-37.7667,145.0833
3106,Templestowe,Victoria,VIC,-37.75,145.1167
3107,Templestowe Lower,Victoria,VIC,-37.7667,145.1167
3108,Doncaster,Victoria,VIC,-37.7883,145.1237
3109,Doncaster East,Victoria,VIC,-37.7876,145.1489
3109,Tunstall Square Po,Victoria,VIC,-37.7795,145.1638
3109,Doncaster Heights,Victoria,VIC,-37.7795,145.1638
3110,Nunawading Bc,Victoria,VIC,-37.7576,145.2408
3111,Donvale,Victoria,VIC,-37.7891,145.1749
3113,North Warrandyte,Victoria,VIC,-37.7292,145.2157
3113,Warrandyte,Victoria,VIC,-37.75,145.2333
3114,Park Orchards,Victoria,VIC,-37.7769,145.2146
3115,Wonga Park,Victoria,VIC,-37.7333,145.2667
3116,Chirnside Park,Victoria,VIC,-37.7386,145.3143
3121,Burnley,Victoria,VIC,-37.8286,145.0077
3121,Richmond South,Victoria,VIC,-37.8271,145.0064
3121,Richmond,Victoria,VIC,-37.8182,145.0018
3121,Cremorne,Victoria,VIC,-37.8333,145
3121,Richmond East,Victoria,VIC,-37.8271,145.0064
3121,Burnley North,Victoria,VIC,-37.8271,145.0064
3121,Richmond North,Victoria,VIC,-37.8271,145.0064
3122,Hawthorn,Victoria,VIC,-37.8199,145.0358
3122,Glenferrie South,Victoria,VIC,-37.8344,145.0397
3122,Auburn South,Victoria,VIC,-37.8333,145.05
3122,Hawthorn North,Victoria,VIC,-37.85,145.0333
3122,Hawthorn West,Victoria,VIC,-37.8344,145.0397
3123,Auburn,Victoria,VIC,-37.8167,145.05
3123,Hawthorn East,Victoria,VIC,-37.8248,145.0464
3124,Camberwell North,Victoria,VIC,-37.8248,145.0705
3124,Camberwell,Victoria,VIC,-37.8421,145.0694
3124,Camberwell South,Victoria,VIC,-37.8248,145.0705
3124,Middle Camberwell,Victoria,VIC,-37.8248,145.0705
3124,Camberwell West,Victoria,VIC,-37.8248,145.0705
3124,Hartwell,Victoria,VIC,-37.8421,145.0694
3125,Burwood,Victoria,VIC,-37.8505,145.0949
3125,Bennettswood,Victoria,VIC,-37.8495,145.1114
3125,Surrey Hills South,Victoria,VIC,-37.8498,145.119
3126,Canterbury,Victoria,VIC,-37.8247,145.0848
3126,Camberwell East,Victoria,VIC,-37.8248,145.0705
3127,Mont Albert,Victoria,VIC,-37.8167,145.1
3127,Surrey Hills North,Victoria,VIC,-37.8128,145.1043
3127,Surrey Hills,Victoria,VIC,-37.8252,145.1004
3128,Box Hill South,Victoria,VIC,-37.8324,145.121
3128,Box Hill,Victoria,VIC,-37.8189,145.1254
3128,Wattle Park,Victoria,VIC,-37.829,145.1248
3128,Houston,Victoria,VIC,-37.829,145.1248
3128,Box Hill Central,Victoria,VIC,-37.8256,145.1232
3129,Box Hill North,Victoria,VIC,-37.8027,145.1266
3129,Mont Albert North,Victoria,VIC,-37.8004,145.1083
3129,Kerrimuir,Victoria,VIC,-37.8048,145.1229
3130,Blackburn,Victoria,VIC,-37.819,145.1533
3130,Blackburn South,Victoria,VIC,-37.8398,145.1555
3130,Laburnum,Victoria,VIC,-37.8232,145.1511
3130,Blackburn North,Victoria,VIC,-37.8093,145.1518
3131,Nunawading,Victoria,VIC,-37.8204,145.1731
3131,Forest Hill,Victoria,VIC,-37.8333,145.1833
3131,Brentford Square,Victoria,VIC,-37.8275,145.1739
3132,Mitcham North,Victoria,VIC,-37.8182,145.199
3132,Mitcham,Victoria,VIC,-37.8167,145.2
3132,Rangeview,Victoria,VIC,-37.8186,145.1987
3133,Vermont South,Victoria,VIC,-37.8575,145.1827
3133,Vermont,Victoria,VIC,-37.8362,145.1943
3134,Warrandyte South,Victoria,VIC,-37.7667,145.25
3134,Heathwood,Victoria,VIC,-37.7944,145.2389
3134,Ringwood North,Victoria,VIC,-37.8,145.2333
3134,Ringwood,Victoria,VIC,-37.8167,145.2333
3134,Warranwood,Victoria,VIC,-37.7756,145.2473
3135,Ringwood East,Victoria,VIC,-37.8167,145.25
3135,Bedford Road,Victoria,VIC,-37.8213,145.2489
3135,Heathmont,Victoria,VIC,-37.8333,145.25
3136,Croydon South,Victoria,VIC,-37.8123,145.2681
3136,Croydon North,Victoria,VIC,-37.7833,145.3
3136,Croydon,Victoria,VIC,-37.8,145.2833
3136,Croydon Hills,Victoria,VIC,-37.7765,145.2636
3137,Kilsyth South,Victoria,VIC,-37.8203,145.316
3137,Kilsyth,Victoria,VIC,-37.8,145.3167
3138,Mooroolbark,Victoria,VIC,-37.7833,145.3
3139,Wandin North,Victoria,VIC,-37.7833,145.4333
3139,Launching Place,Victoria,VIC,-37.7806,145.5683
3139,Yellingbo,Victoria,VIC,-37.846,145.5291
3139,Beenak,Victoria,VIC,-37.9,145.6333
3139,Wandin East,Victoria,VIC,-37.8151,145.458
3139,Seville,Victoria,VIC,-37.7667,145.4667
3139,Hoddles Creek,Victoria,VIC,-37.8333,145.5833
3139,Seville East,Victoria,VIC,-37.775,145.4973
3139,Don Valley,Victoria,VIC,-37.7364,145.5923
3139,Woori Yallock,Victoria,VIC,-37.7806,145.5382
3140,Lilydale,Victoria,VIC,-37.75,145.35
3141,South Yarra,Victoria,VIC,-37.8333,144.9833
3142,Hawksburn,Victoria,VIC,-37.8416,145.0177
3142,Toorak,Victoria,VIC,-37.8416,145.0144
3143,Armadale North,Victoria,VIC,-37.85,145.0333
3143,Armadale,Victoria,VIC,-37.8554,145.0205
3144,Kooyong,Victoria,VIC,-37.8399,145.0352
3144,Malvern,Victoria,VIC,-37.856065,145.035229
3144,Malvern North,Victoria,VIC,-37.8512,145.0317
3145,Caulfield East,Victoria,VIC,-37.8833,145.05
3145,Malvern East,Victoria,VIC,-37.876799,145.066693
3145,Darling South,Victoria,VIC,-37.874,145.0425
3145,Central Park,Victoria,VIC,-37.8775,145.0624
3145,Darling,Victoria,VIC,-37.8775,145.0624
3145,Wattletree Road Po,Victoria,VIC,-37.874,145.0425
3146,Glen Iris,Victoria,VIC,-37.8667,145.0667
3146,Tooronga,Victoria,VIC,-37.8599,145.0549
3147,Ashwood,Victoria,VIC,-37.8666,145.1055
3147,Ashburton,Victoria,VIC,-37.8626,145.0794
3148,Chadstone,Victoria,VIC,-37.8877,145.0952
3148,Jordanville,Victoria,VIC,-37.8833,145.1167
3148,Holmesglen,Victoria,VIC,-37.8821,145.1002
3148,Chadstone Centre,Victoria,VIC,-37.8855,145.1059
3149,Mount Waverley,Victoria,VIC,-37.8771,145.1294
3149,Syndal,Victoria,VIC,-37.8742,145.1479
3149,Pinewood,Victoria,VIC,-37.8756,145.1387
3150,Glen Waverley,Victoria,VIC,-37.8781,145.1648
3150,Wheelers Hill,Victoria,VIC,-37.9,145.1833
3150,Brandon Park,Victoria,VIC,-37.8891,145.174
3151,Burwood East,Victoria,VIC,-37.85,145.15
3151,Burwood Heights,Victoria,VIC,-37.8535,145.1503
3152,Wantirna South,Victoria,VIC,-37.8833,145.2167
3152,Studfield,Victoria,VIC,-37.8656,145.2228
3152,Wantirna,Victoria,VIC,-37.85,145.2167
3152,Knox City Centre,Victoria,VIC,-37.8656,145.2228
3153,Bayswater North,Victoria,VIC,-37.8261,145.2983
3153,Bayswater,Victoria,VIC,-37.85,145.2667
3154,The Basin,Victoria,VIC,-37.85,145.3167
3155,Boronia,Victoria,VIC,-37.8667,145.2833
3156,Mountain Gate,Victoria,VIC,-37.9136,145.2823
3156,Ferntree Gully,Victoria,VIC,-37.8846,145.2954
3156,Lysterfield,Victoria,VIC,-37.9333,145.3
3156,Upper Ferntree Gully,Victoria,VIC,-37.8942,145.3124
3156,Lysterfield South,Victoria,VIC,-37.9581,145.2727
3158,Upwey,Victoria,VIC,-37.9,145.3333
3159,Selby,Victoria,VIC,-37.9167,145.3833
3159,Menzies Creek,Victoria,VIC,-37.9167,145.4
3160,Tecoma,Victoria,VIC,-37.903,145.3447
3160,Belgrave Heights,Victoria,VIC,-37.9167,145.35
3160,Belgrave South,Victoria,VIC,-37.9333,145.3333
3160,Belgrave,Victoria,VIC,-37.9,145.35
3161,Caulfield North,Victoria,VIC,-37.8739,145.0249
3161,Caulfield Junction,Victoria,VIC,-37.872,145.0216
3162,Caulfield South,Victoria,VIC,-37.8956,145.026
3162,Caulfield,Victoria,VIC,-37.8825,145.0229
3162,Hopetoun Gardens,Victoria,VIC,-37.8914,145.0254
3163,Glen Huntly,Victoria,VIC,-37.8833,145.05
3163,Carnegie,Victoria,VIC,-37.891928,145.055645
3163,Murrumbeena,Victoria,VIC,-37.8902,145.0711
3163,Booran Road Po,Victoria,VIC,-37.8895,145.0581
3164,Dandenong South,Victoria,VIC,-37.9833,145.2
3165,Bentleigh East,Victoria,VIC,-37.9193,145.053
3165,Coatesville,Victoria,VIC,-37.9221,145.0667
3166,Huntingdale,Victoria,VIC,-37.9077,145.1085
3166,Oakleigh East,Victoria,VIC,-37.9,145.1167
3166,Oakleigh,Victoria,VIC,-37.899735,145.096030
3166,Hughesdale,Victoria,VIC,-37.9,145.0833
3167,Oakleigh South,Victoria,VIC,-37.925360,145.093137
3168,Notting Hill,Victoria,VIC,-37.905,145.1427
3168,Clayton,Victoria,VIC,-37.9173,145.1304
3169,Clarinda,Victoria,VIC,-37.942156,145.107150
3169,Clayton South,Victoria,VIC,-37.941811,145.125018
3170,Mulgrave,Victoria,VIC,-37.9167,145.2
3170,Waverley Gardens,Victoria,VIC,-37.9167,145.2
3171,Springvale,Victoria,VIC,-37.9485,145.1527
3171,Sandown Village,Victoria,VIC,-37.9457,145.1581
3172,Springvale South,Victoria,VIC,-37.9667,145.15
3172,Dingley Village,Victoria,VIC,-37.9827,145.1342
3173,Keysborough,Victoria,VIC,-37.9912,145.1739
3174,Noble Park North,Victoria,VIC,-37.9498,145.1926
3174,Noble Park,Victoria,VIC,-37.9667,145.1667
3175,Dandenong North,Victoria,VIC,-37.9665,145.2081
3175,Dunearn,Victoria,VIC,-37.9833,145.2
3175,Dandenong South,Victoria,VIC,-37.9833,145.2
3175,Bangholme,Victoria,VIC,-38.0384,145.1869
3175,Dandenong,Victoria,VIC,-37.9833,145.2
3175,Dandenong East,Victoria,VIC,-37.9833,145.2
3176,Scoresby Bc,Victoria,VIC,-37.9636,145.1943
3177,Doveton,Victoria,VIC,-37.9935,145.2389
3177,Eumemmerring,Victoria,VIC,-37.9978,145.2482
3178,Rowville,Victoria,VIC,-37.9333,145.2333
3179,Scoresby,Victoria,VIC,-37.9,145.2333
3180,Knoxfield,Victoria,VIC,-37.8898,145.2496
3181,Prahran,Victoria,VIC,-37.8511,144.9932
3181,Windsor,Victoria,VIC,-37.8548,144.9927
3181,Prahran East,Victoria,VIC,-37.853,144.9929
3182,St Kilda West,Victoria,VIC,-37.8599,144.9711
3182,St Kilda South,Victoria,VIC,-37.8633,144.9802
3182,St Kilda,Victoria,VIC,-37.8633,144.9802
3183,St Kilda East,Victoria,VIC,-37.8659,145.0002
3183,Balaclava,Victoria,VIC,-37.8692,144.9977
3184,Elwood,Victoria,VIC,-37.8821,144.9821
3184,Brighton Road,Victoria,VIC,-37.8809,144.9855
3185,Ripponlea,Victoria,VIC,-37.8833,145
3185,Elsternwick,Victoria,VIC,-37.8864,145.0025
3185,Gardenvale,Victoria,VIC,-37.8979,145.0074
3186,Brighton North,Victoria,VIC,-37.9069,145.0053
3186,Were Street Po,Victoria,VIC,-37.9057,145.0067
3186,Brighton,Victoria,VIC,-37.9056,145.0028
3186,Dendy,Victoria,VIC,-37.895,145.0191
3187,Brighton East,Victoria,VIC,-37.9023,145.0173
3187,North Road,Victoria,VIC,-37.9667,145.0167
3188,Hampton East,Victoria,VIC,-37.937,145.0286
3188,Hampton,Victoria,VIC,-37.9372,145.0046
3188,Hampton North,Victoria,VIC,-37.9374,145.0151
3189,Moorabbin,Victoria,VIC,-37.9367,145.0342
3189,Wishart,Victoria,VIC,-37.9415,145.0578
3189,Moorabbin East,Victoria,VIC,-37.9367,145.0342
3190,Highett,Victoria,VIC,-37.95,145.05
3191,Sandringham,Victoria,VIC,-37.95,145
3192,Cheltenham,Victoria,VIC,-37.9694,145.0481
3192,Southland Centre,Victoria,VIC,-37.9634,145.0615
3192,Cheltenham East,Victoria,VIC,-37.9634,145.0615
3193,Beaumaris,Victoria,VIC,-37.9822,145.0389
3193,Black Rock,Victoria,VIC,-37.9736,145.0164
3193,Black Rock North,Victoria,VIC,-37.9667,145.0167
3193,Cromer,Victoria,VIC,-37.9773,145.0323
3194,Mentone,Victoria,VIC,-37.9833,145.0667
3194,Mentone East,Victoria,VIC,-37.9833,145.0667
3194,Moorabbin Airport,Victoria,VIC,-37.9799,145.0815
3195,Aspendale Gardens,Victoria,VIC,-38.0228,145.118
3195,Aspendale,Victoria,VIC,-38.0291,145.1027
3195,Waterways,Victoria,VIC,-38.0148,145.1305
3195,Braeside,Victoria,VIC,-37.9995,145.1163
3195,Parkdale,Victoria,VIC,-37.9942,145.0734
3195,Mordialloc,Victoria,VIC,-38,145.0833
3196,Edithvale,Victoria,VIC,-38.0372,145.1097
3196,Bonbeach,Victoria,VIC,-38.0653,145.1228
3196,Chelsea Heights,Victoria,VIC,-38.0333,145.1333
3196,Chelsea,Victoria,VIC,-38.05,145.1167
3197,Carrum,Victoria,VIC,-38.0833,145.1333
3197,Patterson Lakes,Victoria,VIC,-38.0693,145.1433
3198,Seaford,Victoria,VIC,-38.1,145.1333
3198,Belvedere Park,Victoria,VIC,-38.1049,145.1382
3199,Frankston,Victoria,VIC,-38.146277,1145.144853
3199,Frankston East,Victoria,VIC,-38.1333,145.1333
3199,Frankston Heights,Victoria,VIC,-38.1278,145.15
3199,Frankston South,Victoria,VIC,-38.175984,145.130765
3199,Karingal Centre,Victoria,VIC,-38.1278,145.15
3199,Karingal,Victoria,VIC,-38.1604,145.1399
3200,Frankston North,Victoria,VIC,-38.120886,145.162526
3200,Pines Forest,Victoria,VIC,-38.1213,145.1552
3201,Carrum Downs,Victoria,VIC,-38.0997,145.1725
3202,Heatherton,Victoria,VIC,-37.956,145.0984
3204,Patterson,Victoria,VIC,-38.0693,145.1433
3204,Bentleigh,Victoria,VIC,-37.9181,145.0354
3204,Ormond,Victoria,VIC,-37.9039,145.0415
3204,Mckinnon,Victoria,VIC,-37.9167,145.05
3205,South Melbourne Dc,Victoria,VIC,-37.8335,144.9571
3205,South Melbourne,Victoria,VIC,-37.8333,144.9667
3206,Albert Park,Victoria,VIC,-37.8333,145
3206,Middle Park,Victoria,VIC,-37.8512,144.962
3207,Garden City,Victoria,VIC,-37.836,144.9183
